timestamp,frame,N_raw,N_roi,valid_minpts,N_inlier,conf
17:45:48.309631,1,1,1,0,0,0.0
17:45:48.420151,3,3,3,0,0,0.0
17:45:48.584859,6,2,2,0,0,0.0
17:45:48.750207,9,1,1,0,0,0.0
17:45:48.970530,13,9,9,1,9,1.0
17:45:49.024980,14,1,1,0,0,0.0
17:45:49.137474,16,15,15,1,14,0.9333333333333333
17:45:49.191654,17,7,7,1,7,1.0
17:45:49.305828,19,36,36,1,36,1.0
17:45:49.357115,20,16,16,1,16,1.0
17:45:49.412086,21,16,16,1,15,0.9375
17:45:49.468092,22,22,22,1,21,0.9545454545454546
17:45:49.528397,23,59,58,1,58,1.0
17:45:49.581028,24,42,42,1,42,1.0
17:45:49.638402,25,55,55,1,54,0.9818181818181818
17:45:49.688474,26,25,25,1,25,1.0
17:45:49.746456,27,50,50,1,47,0.94
17:45:49.796867,28,17,17,1,16,0.9411764705882353
17:45:49.907998,30,20,20,1,20,1.0
17:45:50.015446,32,1,1,0,0,0.0
17:45:50.071085,33,12,12,1,12,1.0
17:45:50.124207,34,2,2,0,0,0.0
17:45:50.182275,35,18,18,1,18,1.0
17:45:50.239783,36,37,37,1,36,0.972972972972973
17:45:50.299666,37,61,61,1,61,1.0
17:45:50.355702,38,49,49,1,46,0.9387755102040817
17:45:50.402454,39,3,3,0,0,0.0
17:45:50.469049,40,77,77,1,75,0.974025974025974
17:45:50.522007,41,32,32,1,31,0.96875
17:45:50.578224,42,72,72,1,71,0.9861111111111112
17:45:50.638736,43,104,104,1,100,0.9615384615384616
17:45:50.687036,44,54,54,1,52,0.9629629629629629
17:45:50.740592,45,59,59,1,56,0.9491525423728814
17:45:50.799420,46,75,75,1,70,0.9333333333333333
17:45:50.849519,47,40,40,1,38,0.95
17:45:50.908186,48,69,69,1,65,0.9420289855072463
17:45:50.964516,49,48,48,1,44,0.9166666666666666
17:45:51.014247,50,44,43,1,40,0.9302325581395349
17:45:51.066648,51,21,21,1,20,0.9523809523809523
17:45:51.120559,52,28,27,1,27,1.0
17:45:51.181606,53,62,62,1,59,0.9516129032258065
17:45:51.234408,54,46,46,1,43,0.9347826086956522
17:45:51.291394,55,55,55,1,52,0.9454545454545454
17:45:51.346425,56,61,60,1,58,0.9666666666666667
17:45:51.400778,57,54,54,1,51,0.9444444444444444
17:45:51.455554,58,57,57,1,55,0.9649122807017544
17:45:51.511739,59,65,65,1,60,0.9230769230769231
17:45:51.570594,60,89,89,1,89,1.0
17:45:51.624794,61,75,75,1,75,1.0
17:45:51.676892,62,63,63,1,62,0.9841269841269841
17:45:51.733025,63,64,64,1,63,0.984375
17:45:51.782534,64,35,35,1,32,0.9142857142857143
17:45:51.840066,65,54,54,1,50,0.9259259259259259
17:45:51.896445,66,59,58,1,56,0.9655172413793104
17:45:51.948655,67,42,42,1,38,0.9047619047619048
17:45:52.008672,68,74,74,1,70,0.9459459459459459
17:45:52.067081,69,93,93,1,92,0.989247311827957
17:45:52.118749,70,64,64,1,62,0.96875
17:45:52.169570,71,41,41,1,40,0.975609756097561
17:45:52.224175,72,47,45,1,44,0.9777777777777777
17:45:52.279730,73,46,44,1,43,0.9772727272727273
17:45:52.332718,74,39,39,1,37,0.9487179487179487
17:45:52.391144,75,61,61,1,59,0.9672131147540983
17:45:52.446419,76,54,54,1,53,0.9814814814814815
17:45:52.504245,77,80,78,1,77,0.9871794871794872
17:45:52.552557,78,30,30,1,28,0.9333333333333333
17:45:52.611227,79,58,58,1,55,0.9482758620689655
17:45:52.670557,80,89,86,1,84,0.9767441860465116
17:45:52.722927,81,66,66,1,66,1.0
17:45:52.780524,82,62,62,1,60,0.967741935483871
17:45:52.828388,83,39,39,1,36,0.9230769230769231
17:45:52.883750,84,38,38,1,35,0.9210526315789473
17:45:52.940404,85,55,55,1,54,0.9818181818181818
17:45:52.994414,86,47,47,1,44,0.9361702127659575
17:45:53.048141,87,34,32,1,30,0.9375
17:45:53.101728,88,31,29,1,26,0.896551724137931
17:45:53.163709,89,77,77,1,73,0.948051948051948
17:45:53.219998,90,78,78,1,78,1.0
17:45:53.273819,91,52,52,1,51,0.9807692307692307
17:45:53.327308,92,65,64,1,64,1.0
17:45:53.379841,93,32,32,1,30,0.9375
17:45:53.431796,94,30,29,1,28,0.9655172413793104
17:45:53.486725,95,34,34,1,32,0.9411764705882353
17:45:53.539361,96,11,11,1,10,0.9090909090909091
17:45:53.596074,97,11,11,1,11,1.0
17:45:53.653733,98,37,37,1,34,0.918918918918919
17:45:53.708932,99,39,39,1,37,0.9487179487179487
17:45:53.866920,100,54,52,1,51,0.9807692307692307
17:45:53.871219,101,33,33,1,32,0.9696969696969697
17:45:53.908334,102,29,29,1,29,1.0
17:45:53.938663,103,9,7,1,7,1.0
17:45:53.980010,104,20,19,1,18,0.9473684210526315
17:45:54.033856,105,8,6,1,6,1.0
